reflux,I-synth_aprt,46,reflux,reflux,NN,O,NN,48,compound,0,6,0,0,0,0,0,6,0,0,0,0,0,0
condenser,I-synth_aprt,47,condenser,condens,NN,O,NN,46,dobj,0,6,0,0,0,0,0,6,0,0,0,0,0,0
and,null,48,and,and,CC,O,CC,48,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
magnetic,B-synth_aprt,49,magnetic,magnet,JJ,O,JJ,51,amod,0,57,0,0,0,47,1,9,0,0,0,0,0,0
stirrer,I-synth_aprt,50,stirrer,stirrer,NN,O,NN,48,conj,0,10,0,0,0,0,0,10,0,0,0,0,0,0
.,null,51,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Sample,null,0,Sample,Sampl,NN,O,NN,4,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,null,1,16,16,CD,O,CD,1,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
was,null,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
synthesized,B-operation,3,synthesized,synthes,VBN,O,VBN,0,root,0,1,0,0,0,1,0,0,0,0,0,0,0,0
in,null,4,in,in,IN,O,IN,7,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,5,a,a,DT,O,DT,7,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
Teflon,B-synth_aprt,6,Teflon,Teflon,NNP,LOCATION,NNP,4,nmod,0,4,0,0,0,0,0,4,0,0,0,0,1,0
-,I-synth_aprt,7,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coated,I-synth_aprt,8,coated,coat,JJ,O,JJ,14,amod,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoclave,I-synth_aprt,9,autoclave,autoclav,NN,O,NN,14,compound,0,215,1,0,0,0,0,214,0,0,0,0,0,0
(,null,10,(,(,NN,O,NN,14,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
120,null,11,120,120,CD,O,CD,14,nummod,0,27,0,2,0,0,24,1,0,0,1,1,0,0
ml,null,12,ml,ml,NN,O,NN,14,compound,0,113,0,104,0,0,0,9,7,0,0,0,0,0
),null,13,),),NN,O,NN,7,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
,,null,14,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
heated,B-operation,15,heated,heat,VBN,O,VBN,14,acl,0,108,0,0,0,107,1,0,0,0,0,0,0,0
in,null,16,in,in,IN,O,IN,19,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
an,null,17,an,an,DT,O,DT,19,det,1,14,0,0,0,0,14,0,0,0,0,0,0,0
oven,B-synth_aprt,18,oven,oven,NN,O,NN,16,nmod,0,85,0,0,0,0,0,85,0,0,0,0,0,0
.,null,19,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

After,null,0,After,After,IN,O,IN,2,case,0,0,0,0,0,0,0,0,0,0,0,0,1,0
that,null,1,that,that,DT,O,DT,7,nmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,null,2,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,3,the,the,DT,O,DT,5,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
suspensions,B-intrmed,4,suspension,suspens,NNS,O,NNS,7,nsubj,0,6,6,0,0,0,0,0,0,0,0,0,0,0
were,null,5,were,were,VBD,O,VBD,7,cop,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aged,B-operation,6,aged,age,JJ,O,JJ,0,root,0,26,0,0,0,26,0,0,0,0,0,0,0,0
for,null,7,for,for,IN,O,IN,10,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B-number,8,16,16,CD,O,CD,10,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
h,B-cnd_unit,9,h,h,NN,O,NN,7,nmod,0,563,0,0,0,0,558,5,119,0,0,0,0,0
at,null,10,at,at,IN,O,IN,13,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
298,B-number,11,298,298,CD,O,CD,13,compound,0,4,0,0,0,0,4,0,0,0,1,1,0,0
K,B-cnd_unit,12,K,K,NN,O,NN,7,nmod,0,155,1,0,0,0,154,0,92,0,0,0,1,1
,,null,13,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
with,null,14,with,with,IN,O,IN,17,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
the,null,15,the,the,DT,O,DT,17,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
exception,null,16,exception,except,NN,O,NN,7,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,17,of,of,IN,O,IN,19,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
samples,null,18,sample,sampl,NNS,O,NNS,17,nmod,0,17,17,0,0,0,0,0,0,0,0,0,0,0
8,null,19,8,8,CD,O,CD,19,nummod,0,34,0,3,0,0,31,0,0,0,1,1,0,0
–,null,20,–,–,NN,O,NN,19,dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,null,21,15,15,CD,O,CD,21,nummod,0,25,0,6,0,0,19,0,0,0,1,1,0,0
,,null,22,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
which,null,23,which,which,WDT,O,WDT,27,nsubj,1,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,24,were,were,VBD,O,VBD,27,cop,1,0,0,0,0,0,0,0,0,0,0,0,0,0
not,null,25,not,not,RB,O,RB,27,neg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aged,null,26,aged,age,JJ,O,JJ,21,acl:relcl,0,26,0,0,0,26,0,0,0,0,0,0,0,0
,,null,27,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,28,and,and,CC,O,CC,17,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
sample,null,29,sample,sampl,NN,O,NN,17,conj,0,25,24,0,1,0,0,0,0,0,0,0,0,0
21,null,30,21,21,CD,O,CD,30,nummod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
that,null,31,that,that,WDT,O,WDT,34,nsubj,1,0,0,0,0,0,0,0,0,0,0,0,0,0
was,null,32,wa,wa,VBD,O,VBD,34,cop,1,13,0,13,0,0,0,0,0,0,0,0,0,0
aged,B-operation,33,aged,age,JJ,O,JJ,30,acl:relcl,0,26,0,0,0,26,0,0,0,0,0,0,0,0
for,null,34,for,for,IN,O,IN,36,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B-number,35,1,1,CD,O,CD,34,nmod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
month,B-cnd_unit,36,month,month,NN,O,NN,34,nmod:tmod,0,2,0,0,0,0,2,0,0,0,0,0,0,0
.,null,37,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,4,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obtained,B-operation,1,obtained,obtain,VBN,O,VBN,4,amod,0,22,2,0,0,20,0,0,0,0,0,0,0,0
solid,null,2,solid,solid,JJ,O,JJ,4,amod,0,39,7,0,31,1,0,0,0,0,0,0,0,0
products,null,3,product,product,NNS,O,NNS,6,nsubjpass,0,34,34,0,0,0,0,0,1,0,0,0,0,0
were,null,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
separated,B-operation,5,separated,separ,VBN,O,VBN,0,root,0,26,0,0,0,26,0,0,0,0,0,0,0,0
by,null,6,by,by,IN,O,IN,8,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
vacuum,B-operation,7,vacuum,vacuum,NN,O,NN,6,nmod,0,36,0,0,0,6,22,8,0,0,0,0,0,0
filtering,I-operation,8,filtering,filter,VBG,O,VBG,8,amod,0,6,0,0,0,6,0,0,0,1,0,0,0,0
,,null,9,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
washed,B-operation,10,washed,wash,VBN,O,VBN,6,conj,0,194,0,0,0,194,0,0,0,0,0,0,0,0
with,null,11,with,with,IN,O,IN,15,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
hot,B-descriptor,12,hot,hot,JJ,O,JJ,15,amod,0,44,0,0,43,0,1,0,0,0,0,0,0,0
distilled,I-descriptor,13,distilled,distil,JJ,O,JJ,15,amod,0,156,1,0,155,0,0,0,0,0,0,0,0,0
water,B-material,14,water,water,NN,O,NN,11,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
to,null,15,to,to,TO,O,TO,18,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
neutral,B-cnd_misc,16,neutral,neutral,JJ,O,JJ,18,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pH,I-cnd_misc,17,pH,pH,NN,O,NN,11,nmod,0,76,0,8,2,0,66,0,2,0,0,0,1,0
,,null,18,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
dried,B-operation,19,dried,dri,VBN,O,VBN,6,conj,0,226,0,0,0,226,0,0,0,0,0,0,0,0
at,null,20,at,at,IN,O,IN,22,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
378K,B-amt_misc,21,378K,378K,NN,O,NN,20,nmod,0,6,0,0,0,0,6,0,0,0,1,0,1,1
,,null,22,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,23,and,and,CC,O,CC,6,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
analyzed,null,24,analyzed,analyz,VBN,O,VBN,6,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,25,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parameters,null,1,parameter,paramet,NNS,O,NNS,8,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,2,of,of,IN,O,IN,6,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,3,the,the,DT,O,DT,6,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
hydrothermal,null,4,hydrothermal,hydrotherm,JJ,O,JJ,6,amod,0,31,0,0,2,9,17,3,0,0,0,0,0,0
activation,null,5,activation,activ,NN,O,NN,2,nmod,0,5,0,0,0,5,0,0,0,0,0,0,0,0
are,null,6,are,are,VBP,O,VBP,8,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
presented,null,7,presented,present,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,8,in,in,IN,O,IN,10,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
Table,null,9,Table,Tabl,NNP,O,NNP,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,null,10,1,1,CD,O,CD,10,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
.,null,11,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

2.2.2,null,0,2.2.2,2.2.2,NN,O,NN,0,root,0,0,0,0,0,0,0,0,0,0,1,0,0,0
.,null,1,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Samples,null,0,Samples,Sampl,FW,O,FW,2,compound,0,1,1,0,0,0,0,0,0,0,0,0,1,0
characterizatio,null,1,characterizatio,characterizatio,FW,O,FW,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n,null,2,n,n,NN,O,NN,2,dep,1,0,0,0,0,0,0,0,49,0,0,0,0,0

b,null,0,b,b,NN,O,NN,0,root,0,0,0,0,0,0,0,0,2355,0,0,0,0,0
9,null,1,9,9,CD,DATE,CD,1,compound,0,19,0,15,1,0,3,0,0,0,1,1,0,0
1,null,2,1,1,CD,DATE,CD,1,compound,0,125,2,54,17,0,51,1,0,0,1,1,0,0
10,null,3,10,10,CD,DATE,CD,1,compound,0,140,1,55,0,0,84,0,0,0,1,1,0,0
2,null,4,2,2,CD,DATE,CD,6,compound,0,245,94,39,0,0,112,0,0,0,1,1,0,0
11,null,5,11,11,CD,DATE,CD,8,nummod,0,3,0,1,0,0,2,0,0,0,1,1,0,0
3,null,6,3,3,CD,DATE,CD,8,compound,0,182,56,53,0,0,73,0,0,0,1,1,0,0
12,null,7,12,12,CD,DATE,CD,1,nmod,0,57,0,1,0,0,52,4,0,0,1,1,0,0
4,null,8,4,4,CD,DATE,CD,10,compound,0,127,56,27,0,0,44,0,0,0,1,1,0,0
13,null,9,13,13,CD,DATE,CD,8,dep,0,2,0,1,0,0,1,0,0,0,1,1,0,0
5,null,10,5,5,CD,DATE,CD,12,compound,0,58,1,30,1,0,26,0,0,0,1,1,0,0
14,null,11,14,14,CD,DATE,CD,14,nummod,0,2,0,0,0,0,2,0,0,0,1,1,0,0
6,null,12,6,6,CD,DATE,CD,14,compound,0,99,0,34,0,0,65,0,0,0,1,1,0,0
15,null,13,15,15,CD,DATE,CD,10,nmod,0,25,0,6,0,0,19,0,0,0,1,1,0,0
7,null,14,7,7,CD,DATE,CD,16,compound,0,15,0,5,0,0,10,0,0,0,1,1,0,0
16,null,15,16,16,CD,DATE,CD,17,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
3.1mNaOH,null,16,3.1mNaOH,3.1mNaOH,NN,DATE,NN,14,dep,0,0,0,0,0,0,0,0,0,0,1,0,1,0
403,null,17,403,403,CD,DATE,CD,19,compound,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,null,18,7,7,CD,DATE,CD,21,nummod,0,15,0,5,0,0,10,0,0,0,1,1,0,0
17,null,19,17,17,CD,DATE,CD,21,compound,0,2,0,1,0,0,0,1,0,0,1,1,0,0
3737,null,20,3737,3737,CD,DATE,CD,17,nmod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18,null,21,18,18,CD,DATE,CD,23,compound,0,3,0,1,0,0,2,0,0,0,1,1,0,0
3537,null,22,3537,3537,CD,DATE,CD,21,dep,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,null,23,19,19,CD,DATE,CD,25,compound,0,2,0,0,0,0,2,0,0,0,1,1,0,0
3337,null,24,3337,3337,CD,DATE,CD,27,nummod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,null,25,20,20,CD,DATE,CD,27,compound,0,50,0,21,2,0,23,4,0,0,1,1,0,0
29864,null,26,29864,29864,CD,O,CD,23,nmod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21,null,27,21,21,CD,O,CD,27,dep,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3.1,null,28,3.1,3.1,CD,O,CD,31,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
m,null,29,m,m,NN,O,NN,31,compound,1,11,0,9,0,0,1,1,202,0,0,0,0,0
NaOH,null,30,NaOH,NaOH,NN,O,NN,38,dep,0,81,78,3,0,0,0,0,1,0,0,0,1,0
393,null,31,393,393,CD,O,CD,31,dep,0,16,0,0,0,0,16,0,0,0,1,1,0,0
(,null,32,(,(,CD,O,CD,34,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
377,null,33,377,377,CD,O,CD,32,dep,0,0,0,0,0,0,0,0,0,0,1,1,0,0
),null,34,),),NN,O,NN,38,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
7,null,35,7,7,CD,O,CD,35,nummod,0,15,0,5,0,0,10,0,0,0,1,1,0,0
a,null,36,a,a,DT,O,DT,38,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
Measured,null,37,Measured,Measur,NNP,O,NNP,28,dep,0,0,0,0,0,0,0,0,0,0,0,0,1,0
in,null,38,in,in,IN,O,IN,42,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
the,null,39,the,the,DT,O,DT,42,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
oil,null,40,oil,oil,NN,O,NN,42,compound,0,6,0,0,0,0,0,6,6,0,0,0,0,0
bath,null,41,bath,bath,NN,O,NN,38,nmod,0,19,0,0,0,0,1,18,0,0,0,0,0,0
;,null,42,;,;,:,O,_,_,_,0,1,0,0,0,0,1,0,0,0,0,0,0,0
the,null,43,the,the,DT,O,DT,47,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
boiling,null,44,boiling,boil,JJ,O,JJ,47,amod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
temperature,null,45,temperature,temperatur,NN,O,NN,47,compound,0,210,0,0,0,0,210,0,0,0,0,0,0,0
(,null,46,(,(,NN,O,NN,42,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
when,null,47,when,when,WRB,O,WRB,52,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reached,null,48,reached,reach,VBN,O,VBN,52,csubjpass,0,9,0,4,0,0,5,0,0,0,0,0,0,0
),null,49,),),NN,O,NN,49,dobj,0,412,241,164,4,0,0,3,0,0,0,0,0,0
is,null,50,is,is,VBZ,O,VBZ,52,auxpass,1,0,0,0,0,0,0,0,1,0,0,0,0,0
given,null,51,given,given,VBN,O,VBN,28,acl:relcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,52,in,in,IN,O,IN,57,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
brackets,null,53,bracket,bracket,FW,O,FW,57,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(,null,54,(,(,FW,O,FW,57,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
error,null,55,error,error,NN,O,NN,57,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
±,null,56,±,±,NN,O,NN,52,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,null,57,1,1,CD,O,CD,60,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
K,null,58,K,K,NN,O,NN,60,compound,0,155,1,0,0,0,154,0,92,0,0,0,1,1
),null,59,),),NN,O,NN,57,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
.,null,60,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

b,null,0,b,b,NN,O,NN,2,compound,0,0,0,0,0,0,0,0,2355,0,0,0,0,0
Sample,null,1,Sample,Sampl,NN,O,NN,6,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,null,2,8,8,CD,O,CD,2,dep,0,34,0,3,0,0,31,0,0,0,1,1,0,0
was,null,3,wa,wa,VBD,O,VBD,6,cop,1,13,0,13,0,0,0,0,0,0,0,0,0,0
only,null,4,only,onli,RB,O,RB,6,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heated,null,5,heated,heat,JJ,O,JJ,0,root,0,108,0,0,0,107,1,0,0,0,0,0,0,0
to,null,6,to,to,TO,O,TO,11,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
the,null,7,the,the,DT,O,DT,11,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
boiling,null,8,boiling,boil,JJ,O,JJ,11,amod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
temperature,null,9,temperature,temperatur,NN,O,NN,11,compound,0,210,0,0,0,0,210,0,0,0,0,0,0,0
(,null,10,(,(,NN,O,NN,6,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
with,null,11,with,with,IN,O,IN,13,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
duration,null,12,duration,durat,NN,O,NN,6,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,13,of,of,IN,O,IN,17,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
40,null,14,40,40,CD,O,CD,17,nummod,0,39,1,28,0,0,10,0,0,0,1,1,0,0
min,null,15,min,min,NN,O,NN,17,compound,1,137,0,0,0,0,137,0,1,0,0,0,0,0
),null,16,),),NN,O,NN,13,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
.,null,17,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Table,null,0,Table,Tabl,NNP,O,NNP,0,root,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,null,1,2,2,CD,O,CD,1,nummod,0,245,94,39,0,0,112,0,0,0,1,1,0,0
Elemental,null,2,Elemental,Element,JJ,O,JJ,5,amod,0,0,0,0,0,0,0,0,1,0,0,0,1,0
composition,null,3,composition,composit,NN,O,NN,5,compound,0,6,1,5,0,0,0,0,0,0,0,0,0,0
(,null,4,(,(,NN,O,NN,1,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
in,null,5,in,in,IN,O,IN,7,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
wt,null,6,wt,wt,JJ,O,JJ,5,nmod,0,24,0,24,0,0,0,0,1,0,0,0,0,0
.,null,7,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

%,null,0,%,%,NN,O,NN,0,root,0,161,0,145,9,0,7,0,0,0,0,0,0,0
,,null,1,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
normalized,null,2,normalized,normal,VBD,O,VBD,4,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
),null,3,),),NN,O,NN,1,appos,0,412,241,164,4,0,0,3,0,0,0,0,0,0
of,null,4,of,of,IN,O,IN,8,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,5,the,the,DT,O,DT,8,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
initial,null,6,initial,initi,JJ,O,JJ,8,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA,null,7,FA,FA,NN,ORGANIZATION,NN,4,nmod,0,6,6,0,0,0,0,0,7,0,0,0,1,1
and,null,8,and,and,CC,O,CC,8,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
alkali,null,9,alkali,alkali,RB,O,RB,12,advmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activated,null,10,activated,activ,VBN,O,VBN,12,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samples,null,11,sample,sampl,NNS,O,NNS,8,conj,0,17,17,0,0,0,0,0,0,0,0,0,0,0
.,null,12,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Sample,null,0,Sample,Sampl,NNP,O,NNP,12,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O,null,1,O,O,NNP,O,NNP,12,compound,0,3,3,0,0,0,0,0,14244,0,0,0,1,1
Na,null,2,Na,Na,NNP,ORGANIZATION,NNP,12,compound,0,2,2,0,0,0,0,0,212,0,0,0,1,0
Mg,null,3,Mg,Mg,NNP,ORGANIZATION,NNP,12,compound,0,0,0,0,0,0,0,0,33,0,0,0,1,0
Al,null,4,Al,Al,NNP,ORGANIZATION,NNP,12,compound,0,0,0,0,0,0,0,0,101,0,0,0,1,0
Si,null,5,Si,Si,NNP,ORGANIZATION,NNP,12,compound,0,6,6,0,0,0,0,0,363,0,0,0,1,0
S,null,6,S,S,NNP,ORGANIZATION,NNP,12,compound,0,0,0,0,0,0,0,0,16578,0,0,0,1,1
K,null,7,K,K,NNP,ORGANIZATION,NNP,12,compound,0,155,1,0,0,0,154,0,92,0,0,0,1,1
Ca,null,8,Ca,Ca,NN,ORGANIZATION,NN,12,compound,0,1,1,0,0,0,0,0,26,0,0,0,1,0
Ti,null,9,Ti,Ti,NNP,ORGANIZATION,NNP,12,compound,0,18,11,7,0,0,0,0,83,0,0,0,1,0
Fe,null,10,Fe,Fe,NNP,ORGANIZATION,NNP,12,compound,0,14,10,4,0,0,0,0,57,0,0,0,1,0
Mass,null,11,Mass,Mass,NNP,ORGANIZATION,NNP,13,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,1,0
change,null,12,change,chang,VB,O,VB,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(,null,13,(,(,CD,PERCENT,CD,15,nummod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
%,null,14,%,%,NN,PERCENT,NN,13,iobj,0,161,0,145,9,0,7,0,0,0,0,0,0,0
),null,15,),),FW,O,FW,17,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
InitialFA,null,16,InitialFA,InitialFA,FW,O,FW,13,dobj,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53.8,null,17,53.8,53.8,CD,O,CD,19,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,null,18,1.0,1.0,CD,O,CD,21,nummod,0,9,0,6,2,0,1,0,0,0,1,0,0,0
1.2,null,19,1.2,1.2,CD,O,CD,21,compound,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10.0,null,20,10.0,10.0,CD,O,CD,17,nmod,0,74,0,74,0,0,0,0,0,0,1,0,0,0
17.5,null,21,17.5,17.5,CD,O,CD,23,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8,null,22,1.8,1.8,CD,O,CD,21,dep,0,2,0,2,0,0,0,0,0,0,1,0,0,0
0.6,null,23,0.6,0.6,CD,O,CD,25,nummod,0,6,0,5,1,0,0,0,0,0,1,0,0,0
6.0,null,24,6.0,6.0,CD,O,CD,23,nmod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2,null,25,0.2,0.2,CD,O,CD,27,compound,0,18,1,13,2,0,2,0,0,0,1,0,0,0
7.9,null,26,7.9,7.9,CD,O,CD,25,amod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
–,null,27,–,–,FW,O,FW,25,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sample1,null,28,Sample1,Sample1,FW,O,FW,28,dep,0,0,0,0,0,0,0,0,0,0,1,0,1,0
54.4,null,29,54.4,54.4,CD,O,CD,31,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,null,30,0.5,0.5,CD,O,CD,33,nummod,0,57,1,34,0,0,22,0,0,0,1,0,0,0
1.5,null,31,1.5,1.5,CD,O,CD,33,compound,0,12,1,11,0,0,0,0,0,0,1,0,0,0
9.4,null,32,9.4,9.4,CD,O,CD,25,dep,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.5,null,33,16.5,16.5,CD,O,CD,35,compound,0,4,0,4,0,0,0,0,0,0,1,0,0,0
0.0,null,34,0.0,0.0,CD,O,CD,37,nummod,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3.9,null,35,3.9,3.9,CD,O,CD,37,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.2,null,36,6.2,6.2,CD,O,CD,33,dep,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,null,37,0.5,0.5,CD,O,CD,39,compound,0,57,1,34,0,0,22,0,0,0,1,0,0,0
7.1,null,38,7.1,7.1,CD,O,CD,37,amod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
+,null,39,+,+,CC,O,CC,37,cc,0,0,0,0,0,0,0,0,869,0,0,0,0,0
0.7,null,40,0.7,0.7,CD,O,CD,42,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sample2,null,41,Sample2,Sample2,NN,O,NN,37,conj,0,0,0,0,0,0,0,0,0,0,1,0,1,0
54.0,null,42,54.0,54.0,CD,O,CD,44,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,null,43,0.0,0.0,CD,O,CD,46,nummod,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.2,null,44,1.2,1.2,CD,O,CD,46,compound,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9.9,null,45,9.9,9.9,CD,O,CD,42,nmod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.6,null,46,15.6,15.6,CD,O,CD,48,compound,0,0,0,0,0,0,0,0,0,0,1,0,0,0
